time,date,hour,temperature_2m,precipitation,cloud_cover,wind_speed_10m,is_holiday,is_vacation,has_event
2024-07-31 20:00:00,2024-07-31,20,25.8,0.0,8,4.2,0.0,0,0
2024-07-31 21:00:00,2024-07-31,21,23.8,0.0,19,4.2,0.0,0,0
2024-07-31 22:00:00,2024-07-31,22,22.9,0.0,66,5.8,0.0,0,0
2024-07-31 23:00:00,2024-07-31,23,22.4,0.0,27,4.9,0.0,0,0
2024-08-01 00:00:00,2024-08-01,0,22.3,0.0,29,4.6,0.0,0,0
2024-08-01 01:00:00,2024-08-01,1,22.0,0.0,10,4.6,0.0,0,0
2024-08-01 02:00:00,2024-08-01,2,23.1,0.2,76,11.7,0.0,0,0
2024-08-01 03:00:00,2024-08-01,3,21.6,9.9,86,13.7,0.0,0,0
2024-08-01 04:00:00,2024-08-01,4,21.4,0.8,84,6.6,0.0,0,0
2024-08-01 05:00:00,2024-08-01,5,20.4,8.2,99,6.4,0.0,0,0
2024-08-01 06:00:00,2024-08-01,6,20.3,0.2,14,9.4,0.0,0,0
2024-08-01 07:00:00,2024-08-01,7,20.9,0.0,2,10.4,0.0,0,0
2024-08-01 08:00:00,2024-08-01,8,22.2,0.0,1,10.0,0.0,0,0
2024-08-01 09:00:00,2024-08-01,9,23.8,0.0,2,8.0,0.0,0,0
2024-08-01 10:00:00,2024-08-01,10,26.1,0.0,58,10.8,0.0,0,0
2024-08-01 11:00:00,2024-08-01,11,27.8,0.0,10,10.2,0.0,0,0
2024-08-01 12:00:00,2024-08-01,12,28.3,0.0,42,11.6,0.0,0,0
2024-08-01 13:00:00,2024-08-01,13,28.7,0.0,57,12.6,0.0,0,0
2024-08-01 14:00:00,2024-08-01,14,26.3,1.1,100,11.1,0.0,0,0
2024-08-01 15:00:00,2024-08-01,15,21.1,8.9,100,11.8,0.0,0,0
2024-08-01 16:00:00,2024-08-01,16,22.8,0.1,98,7.2,0.0,0,0
2024-08-01 17:00:00,2024-08-01,17,23.8,0.0,99,12.7,0.0,0,0
2024-08-01 18:00:00,2024-08-01,18,23.3,0.0,92,11.9,0.0,0,0
2024-08-01 19:00:00,2024-08-01,19,23.2,0.0,22,7.7,0.0,0,0
2024-08-01 20:00:00,2024-08-01,20,22.4,0.0,38,3.6,0.0,0,0
2024-08-01 21:00:00,2024-08-01,21,21.1,0.0,15,4.4,0.0,0,0
2024-08-01 22:00:00,2024-08-01,22,21.7,0.0,3,1.1,0.0,0,0
2024-08-01 23:00:00,2024-08-01,23,20.4,0.0,0,4.1,0.0,0,0
2024-08-02 00:00:00,2024-08-02,0,20.1,0.0,1,5.8,0.0,0,0
2024-08-02 01:00:00,2024-08-02,1,19.7,0.0,14,5.2,0.0,0,0
2024-08-02 02:00:00,2024-08-02,2,19.9,0.0,35,13.8,0.0,0,0
2024-08-02 03:00:00,2024-08-02,3,19.5,0.3,40,5.4,0.0,0,0
2024-08-02 04:00:00,2024-08-02,4,18.6,2.1,29,3.6,0.0,0,0
2024-08-02 05:00:00,2024-08-02,5,18.8,0.0,13,7.9,0.0,0,0
2024-08-02 06:00:00,2024-08-02,6,18.9,0.0,48,4.7,0.0,0,0
2024-08-02 07:00:00,2024-08-02,7,19.8,0.0,34,10.9,0.0,0,0
2024-08-02 08:00:00,2024-08-02,8,20.5,0.0,26,10.1,0.0,0,0
2024-08-02 09:00:00,2024-08-02,9,21.5,0.0,100,10.8,0.0,0,0
2024-08-02 10:00:00,2024-08-02,10,22.6,0.1,63,9.2,0.0,0,0
2024-08-02 11:00:00,2024-08-02,11,23.5,0.1,31,8.0,0.0,0,0
2024-08-02 12:00:00,2024-08-02,12,24.9,0.0,10,9.5,0.0,0,0
2024-08-02 13:00:00,2024-08-02,13,25.9,0.0,15,11.3,0.0,0,0
2024-08-02 14:00:00,2024-08-02,14,26.4,0.1,20,8.7,0.0,0,0
2024-08-02 15:00:00,2024-08-02,15,27.0,0.0,20,11.2,0.0,0,0
2024-08-02 16:00:00,2024-08-02,16,27.2,0.0,13,15.2,0.0,0,0
2024-08-02 17:00:00,2024-08-02,17,26.3,0.0,13,18.2,0.0,0,0
2024-08-02 18:00:00,2024-08-02,18,25.5,0.0,40,19.4,0.0,0,0
2024-08-02 19:00:00,2024-08-02,19,24.1,0.0,47,17.9,0.0,0,0
2024-08-02 20:00:00,2024-08-02,20,22.9,0.0,32,14.3,0.0,0,0
2024-08-02 21:00:00,2024-08-02,21,21.3,0.0,8,13.5,0.0,0,0
2024-08-02 22:00:00,2024-08-02,22,19.9,0.0,5,12.8,0.0,0,0
2024-08-02 23:00:00,2024-08-02,23,18.8,0.0,10,11.2,0.0,0,0
2024-08-03 00:00:00,2024-08-03,0,17.8,0.0,1,9.0,0.0,0,0
2024-08-03 01:00:00,2024-08-03,1,17.1,0.0,1,7.7,0.0,0,0
2024-08-03 02:00:00,2024-08-03,2,16.1,0.0,0,5.4,0.0,0,0
2024-08-03 03:00:00,2024-08-03,3,15.5,0.0,0,4.7,0.0,0,0
2024-08-03 04:00:00,2024-08-03,4,15.2,0.0,24,5.5,0.0,0,0
2024-08-03 05:00:00,2024-08-03,5,15.1,0.0,36,7.8,0.0,0,0
2024-08-03 06:00:00,2024-08-03,6,15.2,0.0,100,9.0,0.0,0,0
2024-08-03 07:00:00,2024-08-03,7,16.4,0.0,100,8.6,0.0,0,0
2024-08-03 08:00:00,2024-08-03,8,17.9,0.0,100,8.4,0.0,0,0
2024-08-03 09:00:00,2024-08-03,9,19.7,0.0,100,9.9,0.0,0,0
2024-08-03 10:00:00,2024-08-03,10,20.9,0.0,100,9.5,0.0,0,0
2024-08-03 11:00:00,2024-08-03,11,21.5,0.0,100,10.9,0.0,0,0
2024-08-03 12:00:00,2024-08-03,12,22.4,0.0,100,12.4,0.0,0,0
2024-08-03 13:00:00,2024-08-03,13,23.5,0.0,100,13.7,0.0,0,0
2024-08-03 14:00:00,2024-08-03,14,23.7,0.0,100,11.8,0.0,0,0
2024-08-03 15:00:00,2024-08-03,15,23.9,0.0,100,11.0,0.0,0,0
2024-08-03 16:00:00,2024-08-03,16,24.0,0.0,100,12.9,0.0,0,0
2024-08-03 17:00:00,2024-08-03,17,24.2,0.0,100,13.7,0.0,0,0
2024-08-03 18:00:00,2024-08-03,18,23.7,0.0,100,14.8,0.0,0,0
2024-08-03 19:00:00,2024-08-03,19,23.0,0.0,100,12.8,0.0,0,0
2024-08-03 20:00:00,2024-08-03,20,22.2,0.0,100,12.4,0.0,0,0
2024-08-03 21:00:00,2024-08-03,21,20.7,0.3,62,10.7,0.0,0,0
2024-08-03 22:00:00,2024-08-03,22,20.0,0.3,98,7.4,0.0,0,0
2024-08-03 23:00:00,2024-08-03,23,19.9,0.0,66,8.2,0.0,0,0
2024-08-04 00:00:00,2024-08-04,0,19.4,0.0,100,9.8,0.0,0,0
2024-08-04 01:00:00,2024-08-04,1,18.8,0.0,64,10.3,0.0,0,0
2024-08-04 02:00:00,2024-08-04,2,19.5,0.0,100,13.3,0.0,0,0
2024-08-04 03:00:00,2024-08-04,3,19.1,0.0,100,12.6,0.0,0,0
2024-08-04 04:00:00,2024-08-04,4,18.3,0.0,100,12.8,0.0,0,0
2024-08-04 05:00:00,2024-08-04,5,16.9,0.0,100,14.3,0.0,0,0
2024-08-04 06:00:00,2024-08-04,6,16.2,0.0,100,11.4,0.0,0,0
2024-08-04 07:00:00,2024-08-04,7,16.5,0.0,100,10.6,0.0,0,0
2024-08-04 08:00:00,2024-08-04,8,17.1,0.0,100,9.7,0.0,0,0
2024-08-04 09:00:00,2024-08-04,9,18.3,0.0,33,8.9,0.0,0,0
2024-08-04 10:00:00,2024-08-04,10,19.8,0.0,33,10.4,0.0,0,0
2024-08-04 11:00:00,2024-08-04,11,21.1,0.0,79,12.1,0.0,0,0
2024-08-04 12:00:00,2024-08-04,12,21.8,0.0,100,10.7,0.0,0,0
2024-08-04 13:00:00,2024-08-04,13,22.3,0.0,100,10.7,0.0,0,0
2024-08-04 14:00:00,2024-08-04,14,22.7,0.0,100,7.1,0.0,0,0
2024-08-04 15:00:00,2024-08-04,15,23.3,0.0,97,7.6,0.0,0,0
2024-08-04 16:00:00,2024-08-04,16,23.5,0.0,100,7.0,0.0,0,0
2024-08-04 17:00:00,2024-08-04,17,23.4,0.0,100,6.4,0.0,0,0
2024-08-04 18:00:00,2024-08-04,18,22.9,0.0,100,6.5,0.0,0,0
2024-08-04 19:00:00,2024-08-04,19,22.1,0.0,100,5.0,0.0,0,0
2024-08-04 20:00:00,2024-08-04,20,20.5,0.0,100,5.5,0.0,0,0
2024-08-04 21:00:00,2024-08-04,21,18.6,0.0,100,8.0,0.0,0,0
2024-08-04 22:00:00,2024-08-04,22,20.2,0.0,100,3.1,0.0,0,0
2024-08-04 23:00:00,2024-08-04,23,17.5,0.0,94,7.1,0.0,0,0
2024-08-05 00:00:00,2024-08-05,0,16.9,0.0,72,7.6,0.0,0,0
2024-08-05 01:00:00,2024-08-05,1,15.8,0.0,80,6.9,0.0,0,0
2024-08-05 02:00:00,2024-08-05,2,14.7,0.0,73,5.6,0.0,0,0
2024-08-05 03:00:00,2024-08-05,3,14.1,0.0,1,6.4,0.0,0,0
2024-08-05 04:00:00,2024-08-05,4,13.7,0.0,0,5.7,0.0,0,0
2024-08-05 05:00:00,2024-08-05,5,13.4,0.0,0,6.2,0.0,0,0
2024-08-05 06:00:00,2024-08-05,6,13.7,0.0,0,4.3,0.0,0,0
2024-08-05 07:00:00,2024-08-05,7,15.3,0.0,0,4.0,0.0,0,0
2024-08-05 08:00:00,2024-08-05,8,17.4,0.0,0,3.3,0.0,0,0
2024-08-05 09:00:00,2024-08-05,9,20.0,0.0,0,4.6,0.0,0,0
2024-08-05 10:00:00,2024-08-05,10,22.3,0.0,0,5.9,0.0,0,0
2024-08-05 11:00:00,2024-08-05,11,23.8,0.0,0,6.2,0.0,0,0
2024-08-05 12:00:00,2024-08-05,12,24.9,0.0,0,7.0,0.0,0,0
2024-08-05 13:00:00,2024-08-05,13,25.8,0.0,0,7.2,0.0,0,0
2024-08-05 14:00:00,2024-08-05,14,26.8,0.0,0,6.8,0.0,0,0
2024-08-05 15:00:00,2024-08-05,15,27.2,0.0,0,6.9,0.0,0,0
2024-08-05 16:00:00,2024-08-05,16,27.5,0.0,0,7.3,0.0,0,0
2024-08-05 17:00:00,2024-08-05,17,27.5,0.0,0,7.3,0.0,0,0
2024-08-05 18:00:00,2024-08-05,18,27.1,0.0,0,7.6,0.0,0,0
2024-08-05 19:00:00,2024-08-05,19,25.9,0.0,0,5.0,0.0,0,0
2024-08-05 20:00:00,2024-08-05,20,22.7,0.0,0,7.3,0.0,0,0
2024-08-05 21:00:00,2024-08-05,21,20.7,0.0,0,7.3,0.0,0,0
2024-08-05 22:00:00,2024-08-05,22,20.0,0.0,0,7.5,0.0,0,0
2024-08-05 23:00:00,2024-08-05,23,19.5,0.0,0,8.4,0.0,0,0
2024-08-06 00:00:00,2024-08-06,0,19.1,0.0,0,8.5,0.0,0,0
2024-08-06 01:00:00,2024-08-06,1,18.8,0.0,0,9.4,0.0,0,0
2024-08-06 02:00:00,2024-08-06,2,18.4,0.0,3,7.2,0.0,0,0
2024-08-06 03:00:00,2024-08-06,3,16.7,0.0,0,6.8,0.0,0,0
2024-08-06 04:00:00,2024-08-06,4,15.8,0.0,0,5.9,0.0,0,0
2024-08-06 05:00:00,2024-08-06,5,15.6,0.0,0,6.9,0.0,0,0
2024-08-06 06:00:00,2024-08-06,6,15.6,0.0,0,5.8,0.0,0,0
2024-08-06 07:00:00,2024-08-06,7,17.3,0.0,98,5.4,0.0,0,0
2024-08-06 08:00:00,2024-08-06,8,19.6,0.0,100,3.2,0.0,0,0
2024-08-06 09:00:00,2024-08-06,9,22.1,0.0,100,4.7,0.0,0,0
2024-08-06 10:00:00,2024-08-06,10,23.9,0.0,100,7.7,0.0,0,0
2024-08-06 11:00:00,2024-08-06,11,25.0,0.0,2,11.0,0.0,0,0
2024-08-06 12:00:00,2024-08-06,12,25.9,0.0,0,12.5,0.0,0,0
2024-08-06 13:00:00,2024-08-06,13,26.8,0.0,0,13.2,0.0,0,0
2024-08-06 14:00:00,2024-08-06,14,27.9,0.0,0,13.0,0.0,0,0
2024-08-06 15:00:00,2024-08-06,15,28.3,0.0,0,13.6,0.0,0,0
2024-08-06 16:00:00,2024-08-06,16,28.1,0.0,28,13.5,0.0,0,0
2024-08-06 17:00:00,2024-08-06,17,27.9,0.0,14,11.8,0.0,0,0
2024-08-06 18:00:00,2024-08-06,18,27.8,0.0,56,12.1,0.0,0,0
2024-08-06 19:00:00,2024-08-06,19,25.8,0.0,99,15.6,0.0,0,0
2024-08-06 20:00:00,2024-08-06,20,24.2,0.0,100,13.3,0.0,0,0
2024-08-06 21:00:00,2024-08-06,21,22.9,0.0,100,8.4,0.0,0,0
2024-08-06 22:00:00,2024-08-06,22,21.7,0.0,100,7.3,0.0,0,0
2024-08-06 23:00:00,2024-08-06,23,21.1,0.0,100,10.7,0.0,0,0
2024-08-07 00:00:00,2024-08-07,0,20.3,0.0,100,7.8,0.0,0,0
2024-08-07 01:00:00,2024-08-07,1,19.7,0.0,99,7.5,0.0,0,0
2024-08-07 02:00:00,2024-08-07,2,18.5,1.5,100,11.8,0.0,0,0
2024-08-07 03:00:00,2024-08-07,3,17.7,0.4,100,10.5,0.0,0,0
2024-08-07 04:00:00,2024-08-07,4,17.3,0.3,100,11.7,0.0,0,0
2024-08-07 05:00:00,2024-08-07,5,16.8,0.4,100,9.2,0.0,0,0
2024-08-07 06:00:00,2024-08-07,6,16.5,0.2,100,6.3,0.0,0,0
2024-08-07 07:00:00,2024-08-07,7,16.8,0.0,100,6.0,0.0,0,0
2024-08-07 08:00:00,2024-08-07,8,17.4,0.0,100,9.7,0.0,0,0
2024-08-07 09:00:00,2024-08-07,9,18.5,0.0,37,10.0,0.0,0,0
2024-08-07 10:00:00,2024-08-07,10,20.1,0.0,0,11.3,0.0,0,0
2024-08-07 11:00:00,2024-08-07,11,21.4,0.0,0,12.4,0.0,0,0
2024-08-07 12:00:00,2024-08-07,12,22.4,0.0,0,12.2,0.0,0,0
2024-08-07 13:00:00,2024-08-07,13,23.3,0.0,36,11.2,0.0,0,0
2024-08-07 14:00:00,2024-08-07,14,22.8,0.0,100,12.3,0.0,0,0
2024-08-07 15:00:00,2024-08-07,15,22.9,0.0,74,12.4,0.0,0,0
2024-08-07 16:00:00,2024-08-07,16,23.4,0.0,99,10.9,0.0,0,0
2024-08-07 17:00:00,2024-08-07,17,23.3,0.0,56,10.9,0.0,0,0
2024-08-07 18:00:00,2024-08-07,18,23.4,0.0,100,13.7,0.0,0,0
2024-08-07 19:00:00,2024-08-07,19,22.4,0.0,100,11.8,0.0,0,0
2024-08-07 20:00:00,2024-08-07,20,21.3,0.0,100,7.3,0.0,0,0
2024-08-07 21:00:00,2024-08-07,21,20.1,0.0,100,7.5,0.0,0,0
2024-08-07 22:00:00,2024-08-07,22,19.3,0.0,100,5.7,0.0,0,0
2024-08-07 23:00:00,2024-08-07,23,18.6,0.1,100,4.7,0.0,0,0
2024-08-08 00:00:00,2024-08-08,0,17.7,0.0,100,5.5,0.0,0,0
2024-08-08 01:00:00,2024-08-08,1,17.9,0.0,100,7.6,0.0,0,0
2024-08-08 02:00:00,2024-08-08,2,18.2,0.0,100,2.1,0.0,0,0
2024-08-08 03:00:00,2024-08-08,3,18.0,0.0,100,2.9,0.0,0,0
2024-08-08 04:00:00,2024-08-08,4,17.2,0.0,98,3.6,0.0,0,0
2024-08-08 05:00:00,2024-08-08,5,16.8,0.0,100,3.6,0.0,0,0
2024-08-08 06:00:00,2024-08-08,6,16.8,0.0,37,2.9,0.0,0,0
2024-08-08 07:00:00,2024-08-08,7,17.7,0.0,4,2.7,0.0,0,0
2024-08-08 08:00:00,2024-08-08,8,18.9,0.0,22,2.1,0.0,0,0
2024-08-08 09:00:00,2024-08-08,9,20.0,0.0,44,2.8,0.0,0,0
2024-08-08 10:00:00,2024-08-08,10,21.3,0.0,74,4.8,0.0,0,0
2024-08-08 11:00:00,2024-08-08,11,22.5,0.0,65,7.6,0.0,0,0
2024-08-08 12:00:00,2024-08-08,12,23.3,0.0,100,8.4,0.0,0,0
2024-08-08 13:00:00,2024-08-08,13,23.8,0.0,100,9.2,0.0,0,0
2024-08-08 14:00:00,2024-08-08,14,25.2,0.0,100,10.0,0.0,0,0
2024-08-08 15:00:00,2024-08-08,15,26.1,0.0,93,11.1,0.0,0,0
2024-08-08 16:00:00,2024-08-08,16,27.2,0.0,100,12.0,0.0,0,0
2024-08-08 17:00:00,2024-08-08,17,26.6,0.0,91,15.2,0.0,0,0
2024-08-08 18:00:00,2024-08-08,18,25.9,0.0,18,15.1,0.0,0,0
2024-08-08 19:00:00,2024-08-08,19,25.5,0.0,41,7.4,0.0,0,0
2024-08-08 20:00:00,2024-08-08,20,23.3,0.0,40,7.6,0.0,0,0
2024-08-08 21:00:00,2024-08-08,21,22.1,0.0,53,10.7,0.0,0,0
2024-08-08 22:00:00,2024-08-08,22,21.5,0.0,68,10.7,0.0,0,0
2024-08-08 23:00:00,2024-08-08,23,21.0,0.0,34,11.0,0.0,0,0
2024-08-09 00:00:00,2024-08-09,0,20.4,0.0,21,10.9,0.0,0,0
2024-08-09 01:00:00,2024-08-09,1,20.0,0.0,99,11.5,0.0,0,0
2024-08-09 02:00:00,2024-08-09,2,19.8,0.0,94,9.7,0.0,0,0
2024-08-09 03:00:00,2024-08-09,3,19.7,0.0,99,9.8,0.0,0,0
2024-08-09 04:00:00,2024-08-09,4,19.3,0.0,15,8.2,0.0,0,0
2024-08-09 05:00:00,2024-08-09,5,18.6,0.0,23,9.2,0.0,0,0
2024-08-09 06:00:00,2024-08-09,6,18.1,0.0,22,10.2,0.0,0,0
2024-08-09 07:00:00,2024-08-09,7,19.0,0.0,5,10.1,0.0,0,0
2024-08-09 08:00:00,2024-08-09,8,20.3,0.0,64,14.6,0.0,0,0
2024-08-09 09:00:00,2024-08-09,9,21.9,0.0,83,17.5,0.0,0,0
2024-08-09 10:00:00,2024-08-09,10,22.7,0.0,100,18.5,0.0,0,0
2024-08-09 11:00:00,2024-08-09,11,23.4,0.0,100,17.5,0.0,0,0
2024-08-09 12:00:00,2024-08-09,12,24.2,0.0,100,17.1,0.0,0,0
2024-08-09 13:00:00,2024-08-09,13,24.6,0.0,100,16.5,0.0,0,0
2024-08-09 14:00:00,2024-08-09,14,24.3,0.0,100,15.9,0.0,0,0
2024-08-09 15:00:00,2024-08-09,15,24.6,0.0,100,15.9,0.0,0,0
2024-08-09 16:00:00,2024-08-09,16,24.5,0.0,96,16.3,0.0,0,0
2024-08-09 17:00:00,2024-08-09,17,24.9,0.0,15,16.2,0.0,0,0
2024-08-09 18:00:00,2024-08-09,18,25.3,0.0,50,14.6,0.0,0,0
2024-08-09 19:00:00,2024-08-09,19,24.5,0.0,54,15.2,0.0,0,0
2024-08-09 20:00:00,2024-08-09,20,23.0,0.0,64,10.6,0.0,0,0
2024-08-09 21:00:00,2024-08-09,21,21.5,0.0,20,6.3,0.0,0,0
2024-08-09 22:00:00,2024-08-09,22,20.4,0.0,2,6.4,0.0,0,0
2024-08-09 23:00:00,2024-08-09,23,19.7,0.0,8,8.0,0.0,0,0
2024-08-10 00:00:00,2024-08-10,0,18.9,0.0,11,8.3,0.0,0,0
2024-08-10 01:00:00,2024-08-10,1,18.1,0.0,94,6.8,0.0,0,0
2024-08-10 02:00:00,2024-08-10,2,18.8,0.0,72,7.1,0.0,0,0
2024-08-10 03:00:00,2024-08-10,3,17.9,0.0,0,6.4,0.0,0,0
2024-08-10 04:00:00,2024-08-10,4,16.5,0.0,0,3.8,0.0,0,0
2024-08-10 05:00:00,2024-08-10,5,15.2,0.0,0,5.5,0.0,0,0
2024-08-10 06:00:00,2024-08-10,6,14.7,0.0,24,5.4,0.0,0,0
2024-08-10 07:00:00,2024-08-10,7,16.5,0.0,53,2.8,0.0,0,0
2024-08-10 08:00:00,2024-08-10,8,18.0,0.0,45,2.5,0.0,0,0
2024-08-10 09:00:00,2024-08-10,9,19.6,0.0,93,0.8,0.0,0,0
2024-08-10 10:00:00,2024-08-10,10,21.5,0.0,98,2.9,0.0,0,0
2024-08-10 11:00:00,2024-08-10,11,23.0,0.0,94,3.1,0.0,0,0
2024-08-10 12:00:00,2024-08-10,12,24.5,0.0,63,3.7,0.0,0,0
2024-08-10 13:00:00,2024-08-10,13,25.7,0.0,60,4.0,0.0,0,0
2024-08-10 14:00:00,2024-08-10,14,26.6,0.0,0,2.5,0.0,0,0
2024-08-10 15:00:00,2024-08-10,15,27.2,0.0,48,1.8,0.0,0,0
2024-08-10 16:00:00,2024-08-10,16,27.6,0.0,57,0.4,0.0,0,0
2024-08-10 17:00:00,2024-08-10,17,27.7,0.0,52,0.5,0.0,0,0
2024-08-10 18:00:00,2024-08-10,18,27.6,0.0,42,4.7,0.0,0,0
2024-08-10 19:00:00,2024-08-10,19,26.8,0.0,8,5.8,0.0,0,0
2024-08-10 20:00:00,2024-08-10,20,24.7,0.0,0,5.6,0.0,0,0
2024-08-10 21:00:00,2024-08-10,21,23.4,0.0,0,9.4,0.0,0,0
2024-08-10 22:00:00,2024-08-10,22,22.2,0.0,0,7.8,0.0,0,0
2024-08-10 23:00:00,2024-08-10,23,20.8,0.0,0,6.4,0.0,0,0
2024-08-11 00:00:00,2024-08-11,0,19.9,0.0,2,6.0,0.0,0,0
2024-08-11 01:00:00,2024-08-11,1,19.3,0.0,4,6.6,0.0,0,0
2024-08-11 02:00:00,2024-08-11,2,18.8,0.0,93,6.4,0.0,0,0
2024-08-11 03:00:00,2024-08-11,3,18.3,0.0,96,6.9,0.0,0,0
2024-08-11 04:00:00,2024-08-11,4,17.9,0.0,69,7.6,0.0,0,0
2024-08-11 05:00:00,2024-08-11,5,17.4,0.0,98,7.5,0.0,0,0
2024-08-11 06:00:00,2024-08-11,6,17.3,0.0,99,7.1,0.0,0,0
2024-08-11 07:00:00,2024-08-11,7,18.5,0.0,99,8.6,0.0,0,0
2024-08-11 08:00:00,2024-08-11,8,20.5,0.0,31,7.4,0.0,0,0
2024-08-11 09:00:00,2024-08-11,9,23.3,0.0,10,9.2,0.0,0,0
2024-08-11 10:00:00,2024-08-11,10,26.1,0.0,5,12.4,0.0,0,0
2024-08-11 11:00:00,2024-08-11,11,27.8,0.0,30,14.1,0.0,0,0
2024-08-11 12:00:00,2024-08-11,12,29.2,0.0,70,14.3,0.0,0,0
2024-08-11 13:00:00,2024-08-11,13,30.3,0.0,93,14.2,0.0,0,0
2024-08-11 14:00:00,2024-08-11,14,31.0,0.0,99,14.3,0.0,0,0
2024-08-11 15:00:00,2024-08-11,15,31.5,0.0,99,14.9,0.0,0,0
2024-08-11 16:00:00,2024-08-11,16,31.8,0.0,45,15.6,0.0,0,0
2024-08-11 17:00:00,2024-08-11,17,31.6,0.0,21,16.2,0.0,0,0
2024-08-11 18:00:00,2024-08-11,18,30.9,0.0,24,16.3,0.0,0,0
2024-08-11 19:00:00,2024-08-11,19,29.6,0.0,100,13.1,0.0,0,0
2024-08-11 20:00:00,2024-08-11,20,27.6,0.0,100,10.1,0.0,0,0
2024-08-11 21:00:00,2024-08-11,21,26.5,0.0,89,10.3,0.0,0,0
2024-08-11 22:00:00,2024-08-11,22,25.9,0.0,63,10.9,0.0,0,0
2024-08-11 23:00:00,2024-08-11,23,25.0,0.0,37,9.5,0.0,0,0
2024-08-12 00:00:00,2024-08-12,0,24.0,0.0,44,7.7,0.0,0,0
2024-08-12 01:00:00,2024-08-12,1,23.0,0.0,1,6.5,0.0,0,0
2024-08-12 02:00:00,2024-08-12,2,22.1,0.0,4,7.3,0.0,0,0
2024-08-12 03:00:00,2024-08-12,3,21.5,0.0,0,7.0,0.0,0,0
2024-08-12 04:00:00,2024-08-12,4,21.2,0.0,0,6.8,0.0,0,0
2024-08-12 05:00:00,2024-08-12,5,21.0,0.0,0,6.4,0.0,0,0
2024-08-12 06:00:00,2024-08-12,6,20.8,0.0,0,6.0,0.0,0,0
2024-08-12 07:00:00,2024-08-12,7,22.5,0.0,0,8.7,0.0,0,0
2024-08-12 08:00:00,2024-08-12,8,24.5,0.0,0,8.1,0.0,0,0
2024-08-12 09:00:00,2024-08-12,9,27.2,0.0,0,7.9,0.0,0,0
2024-08-12 10:00:00,2024-08-12,10,30.0,0.0,0,10.7,0.0,0,0
2024-08-12 11:00:00,2024-08-12,11,31.9,0.0,0,11.7,0.0,0,0
2024-08-12 12:00:00,2024-08-12,12,33.2,0.0,1,13.8,0.0,0,0
2024-08-12 13:00:00,2024-08-12,13,34.1,0.0,3,14.7,0.0,0,0
2024-08-12 14:00:00,2024-08-12,14,34.8,0.0,25,15.4,0.0,0,0
2024-08-12 15:00:00,2024-08-12,15,35.1,0.0,2,13.2,0.0,0,0
2024-08-12 16:00:00,2024-08-12,16,35.2,0.0,4,13.9,0.0,0,0
2024-08-12 17:00:00,2024-08-12,17,35.0,0.0,0,14.7,0.0,0,0
2024-08-12 18:00:00,2024-08-12,18,34.3,0.0,0,12.7,0.0,0,0
2024-08-12 19:00:00,2024-08-12,19,32.6,0.0,0,9.4,0.0,0,0
2024-08-12 20:00:00,2024-08-12,20,29.9,0.0,0,7.8,0.0,0,0
2024-08-12 21:00:00,2024-08-12,21,28.4,0.0,4,9.5,0.0,0,0
2024-08-12 22:00:00,2024-08-12,22,26.8,0.0,28,15.0,0.0,0,0
2024-08-12 23:00:00,2024-08-12,23,24.4,0.0,22,17.8,0.0,0,0
2024-08-13 00:00:00,2024-08-13,0,23.3,0.0,86,13.1,0.0,0,0
2024-08-13 01:00:00,2024-08-13,1,22.7,0.0,44,10.5,0.0,0,0
2024-08-13 02:00:00,2024-08-13,2,22.1,0.0,71,16.0,0.0,0,0
2024-08-13 03:00:00,2024-08-13,3,21.2,0.5,62,8.0,0.0,0,0
2024-08-13 04:00:00,2024-08-13,4,20.7,0.0,24,4.5,0.0,0,0
2024-08-13 05:00:00,2024-08-13,5,20.1,0.0,74,6.7,0.0,0,0
2024-08-13 06:00:00,2024-08-13,6,20.0,0.0,17,9.5,0.0,0,0
2024-08-13 07:00:00,2024-08-13,7,20.5,0.0,100,7.3,0.0,0,0
2024-08-13 08:00:00,2024-08-13,8,20.6,0.0,100,9.7,0.0,0,0
2024-08-13 09:00:00,2024-08-13,9,20.5,0.0,100,7.5,0.0,0,0
2024-08-13 10:00:00,2024-08-13,10,21.7,0.0,65,2.3,0.0,0,0
2024-08-13 11:00:00,2024-08-13,11,24.4,0.0,99,4.6,0.0,0,0
2024-08-13 12:00:00,2024-08-13,12,25.5,0.0,89,4.3,0.0,0,0
2024-08-13 13:00:00,2024-08-13,13,27.5,0.0,100,6.1,0.0,0,0
2024-08-13 14:00:00,2024-08-13,14,23.9,0.5,100,5.2,0.0,0,0
2024-08-13 15:00:00,2024-08-13,15,25.2,0.0,100,5.8,0.0,0,0
2024-08-13 16:00:00,2024-08-13,16,25.6,0.0,100,9.8,0.0,0,0
2024-08-13 17:00:00,2024-08-13,17,25.1,0.1,86,6.4,0.0,0,0
2024-08-13 18:00:00,2024-08-13,18,25.6,0.0,100,6.5,0.0,0,0
2024-08-13 19:00:00,2024-08-13,19,24.9,0.0,100,5.5,0.0,0,0
2024-08-13 20:00:00,2024-08-13,20,24.2,0.0,100,2.7,0.0,0,0
2024-08-13 21:00:00,2024-08-13,21,23.8,0.1,100,7.2,0.0,0,0
2024-08-13 22:00:00,2024-08-13,22,23.1,0.2,100,5.9,0.0,0,0
2024-08-13 23:00:00,2024-08-13,23,21.9,2.4,100,6.3,0.0,0,0
2024-08-14 00:00:00,2024-08-14,0,21.1,3.3,100,8.9,0.0,0,0
